,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
40419,25/9/2010,19:01:00,?,?,?,?,?,?,
40420,5/6/2010,03:21:00,0.264,0.082,244.540,1.200,0.000,0.000,1.0
40421,8/8/2010,17:14:00,0.850,0.180,237.460,3.600,0.000,0.000,13.0
40422,2/2/2007,04:16:00,0.318,0.124,242.340,1.400,0.000,0.000,0.0
40423,28/7/2009,17:36:00,0.308,0.212,239.590,1.600,0.000,2.000,1.0
40424,20/10/2009,22:54:00,0.232,0.048,243.920,1.000,0.000,0.000,1.0
40425,1/10/2008,03:49:00,0.500,0.328,243.070,2.400,0.000,1.000,1.0
40426,23/9/2009,04:26:00,0.954,0.388,241.490,4.200,0.000,0.000,12.0
40427,27/9/2009,17:54:00,1.242,0.426,238.720,5.400,0.000,1.000,12.0
40428,28/4/2008,02:29:00,0.356,0.114,242.250,1.400,0.000,0.000,0.0
40429,25/2/2009,13:09:00,0.322,0.106,241.300,1.400,0.000,0.000,0.0
40430,30/4/2008,18:21:00,0.418,0.222,238.580,2.000,0.000,2.000,1.0
40431,26/7/2008,21:42:00,0.332,0.226,238.380,1.600,0.000,2.000,1.0
40432,11/10/2010,09:14:00,2.142,0.300,240.000,9.000,0.000,1.000,29.0
40433,30/9/2010,02:39:00,0.586,0.184,242.960,2.400,0.000,2.000,1.0
40434,1/9/2010,01:13:00,0.928,0.322,239.910,4.000,0.000,0.000,12.0
40435,18/9/2010,05:10:00,0.148,0.052,242.570,0.600,0.000,0.000,1.0
40436,22/7/2010,06:06:00,0.252,0.106,241.560,1.000,0.000,1.000,1.0
40437,13/7/2009,03:33:00,0.972,0.382,242.040,4.200,0.000,0.000,12.0
40438,25/8/2010,17:46:00,0.250,0.092,241.300,1.000,0.000,2.000,0.0
40439,2/11/2009,16:17:00,0.390,0.054,241.570,1.600,0.000,0.000,0.0
40440,1/4/2008,04:24:00,0.256,0.000,245.670,1.000,0.000,0.000,0.0
40441,2/7/2007,02:01:00,0.116,0.000,241.020,0.600,0.000,0.000,0.0
40442,30/12/2007,00:40:00,0.428,0.066,244.760,1.800,0.000,0.000,0.0
40443,24/3/2009,16:23:00,0.352,0.104,245.100,1.600,0.000,2.000,0.0
40444,16/12/2009,23:28:00,0.432,0.268,246.500,2.000,0.000,2.000,0.0
40445,3/5/2009,03:42:00,0.246,0.000,243.450,1.000,0.000,0.000,1.0
40446,9/6/2010,10:02:00,1.244,0.052,240.420,5.200,0.000,0.000,18.0
40447,2/8/2009,13:09:00,0.210,0.124,241.880,1.000,0.000,1.000,1.0
40448,10/1/2009,20:42:00,1.678,0.208,244.120,6.800,1.000,2.000,18.0
40449,4/4/2010,05:09:00,0.234,0.000,244.600,1.000,0.000,0.000,1.0
40450,8/9/2008,00:30:00,0.500,0.178,246.350,2.600,0.000,2.000,4.0
40451,14/4/2008,07:15:00,3.638,0.170,238.320,15.200,0.000,0.000,18.0
40452,20/7/2009,01:31:00,0.130,0.000,240.820,0.600,0.000,0.000,1.0
40453,31/10/2008,22:33:00,0.502,0.070,242.400,2.400,0.000,1.000,0.0
40454,16/12/2009,21:18:00,1.624,0.160,243.060,6.600,1.000,1.000,19.0
40455,24/3/2008,22:21:00,3.152,0.046,242.340,13.000,0.000,1.000,18.0
40456,21/4/2008,23:32:00,2.654,0.156,239.800,11.000,0.000,36.000,1.0
40457,10/8/2009,12:02:00,0.298,0.246,241.980,1.600,0.000,1.000,0.0
40458,1/6/2009,19:26:00,0.710,0.000,239.820,4.000,0.000,0.000,0.0
40459,18/12/2006,10:22:00,1.240,0.000,237.640,5.200,0.000,0.000,18.0
40460,16/9/2009,05:49:00,0.886,0.348,241.840,4.400,0.000,1.000,8.0
40461,17/6/2008,13:34:00,0.810,0.420,239.990,3.800,0.000,2.000,1.0
40462,4/2/2010,11:19:00,1.420,0.066,244.200,5.800,0.000,0.000,19.0
40463,21/9/2010,19:49:00,0.890,0.160,239.660,3.800,0.000,0.000,1.0
40464,30/4/2009,04:28:00,0.304,0.000,241.470,1.400,0.000,0.000,1.0
40465,18/11/2009,05:01:00,0.320,0.098,242.470,1.400,0.000,0.000,1.0
40466,2/6/2009,10:56:00,0.624,0.088,238.680,4.200,0.000,0.000,0.0
40467,23/2/2008,19:26:00,3.614,0.298,233.290,15.400,1.000,0.000,17.0
40468,2/3/2009,04:56:00,0.268,0.000,243.570,1.200,0.000,0.000,0.0
40469,7/6/2008,08:33:00,1.924,0.000,238.940,8.000,0.000,0.000,18.0
40470,28/10/2009,06:02:00,0.302,0.082,242.740,1.200,0.000,0.000,1.0
40471,28/3/2009,08:47:00,3.734,0.080,241.420,15.400,38.000,1.000,18.0
40472,16/8/2008,22:51:00,0.162,0.148,244.520,0.800,0.000,2.000,0.0
40473,25/1/2008,08:21:00,2.392,0.162,238.630,10.000,0.000,2.000,17.0
40474,29/8/2008,23:40:00,0.082,0.000,243.620,0.200,0.000,0.000,0.0
40475,4/9/2010,12:07:00,0.714,0.128,242.810,3.000,0.000,1.000,1.0
40476,28/7/2008,18:07:00,1.130,0.232,239.750,4.800,0.000,0.000,12.0
40477,6/10/2008,09:08:00,0.326,0.090,239.250,1.400,0.000,2.000,1.0
40478,26/9/2010,21:51:00,?,?,?,?,?,?,
40479,28/10/2009,10:45:00,0.336,0.094,243.720,1.400,0.000,0.000,1.0
40480,10/5/2010,08:27:00,1.502,0.192,241.730,6.200,0.000,1.000,18.0
40481,13/6/2010,06:12:00,0.426,0.342,244.190,2.200,0.000,1.000,1.0
40482,19/8/2007,20:11:00,1.496,0.268,239.010,6.200,0.000,1.000,18.0
40483,3/4/2007,01:38:00,0.216,0.000,240.870,1.000,0.000,0.000,0.0
40484,21/7/2007,05:57:00,0.110,0.000,236.360,0.600,0.000,0.000,0.0
40485,18/4/2009,22:27:00,0.400,0.000,242.790,1.600,0.000,0.000,1.0
40486,6/6/2009,10:09:00,1.504,0.330,240.150,6.400,0.000,1.000,19.0
40487,26/2/2010,06:39:00,2.548,0.120,238.950,11.000,0.000,1.000,0.0
40488,16/11/2009,03:37:00,0.348,0.122,245.210,1.400,0.000,0.000,1.0
40489,1/2/2007,19:34:00,2.904,0.130,235.450,12.200,0.000,0.000,17.0
40490,5/11/2008,08:58:00,3.220,0.000,239.160,13.600,1.000,24.000,18.0
40491,21/3/2010,07:54:00,?,?,?,?,?,?,
40492,28/4/2010,20:39:00,1.664,0.318,242.030,7.000,0.000,1.000,19.0
40493,10/5/2009,08:29:00,0.382,0.104,239.630,1.600,0.000,1.000,1.0
40494,2/1/2007,18:48:00,1.780,0.226,237.600,7.600,0.000,0.000,17.0
40495,1/12/2008,18:10:00,1.698,0.176,240.000,7.200,0.000,1.000,0.0
40496,18/12/2007,19:25:00,4.662,0.056,234.490,19.800,0.000,1.000,0.0
40497,8/8/2007,09:13:00,1.660,0.096,233.050,7.000,0.000,0.000,17.0
40498,24/9/2009,11:47:00,0.538,0.240,238.720,2.400,0.000,2.000,1.0
40499,23/2/2010,20:18:00,1.398,0.234,241.160,5.800,0.000,0.000,1.0
40500,11/5/2009,03:47:00,0.446,0.238,243.010,2.000,0.000,2.000,1.0
40501,2/12/2007,03:10:00,1.196,0.450,244.090,5.200,0.000,0.000,0.0
40502,20/4/2007,14:15:00,0.598,0.102,238.890,2.400,0.000,0.000,0.0
40503,20/6/2009,14:42:00,1.240,0.068,237.580,5.200,0.000,0.000,18.0
40504,2/8/2010,05:32:00,0.800,0.078,239.730,4.000,0.000,0.000,12.0
40505,30/10/2008,21:14:00,0.852,0.078,239.890,3.800,0.000,0.000,0.0
40506,12/11/2009,09:47:00,1.366,0.086,238.520,5.600,0.000,0.000,18.0
40507,23/2/2009,18:12:00,0.834,0.114,241.320,3.400,0.000,0.000,0.0
40508,20/1/2010,09:44:00,1.668,0.222,241.600,6.800,0.000,1.000,18.0
40509,7/4/2010,00:35:00,0.286,0.000,243.650,1.200,0.000,0.000,0.0
40510,26/3/2007,22:58:00,1.044,0.158,244.520,4.200,0.000,0.000,0.0
40511,18/11/2008,23:26:00,0.424,0.080,243.340,1.800,0.000,0.000,0.0
40512,22/1/2009,21:19:00,1.994,0.126,242.780,8.200,0.000,0.000,0.0
40513,5/11/2009,20:09:00,2.660,0.216,240.320,11.000,0.000,0.000,19.0
40514,7/7/2007,19:19:00,0.546,0.392,241.280,2.800,0.000,0.000,0.0
40515,23/10/2007,19:43:00,1.788,0.066,236.430,7.400,0.000,0.000,17.0
40516,28/1/2007,12:29:00,2.164,0.192,236.250,9.200,1.000,1.000,17.0
40517,30/5/2007,00:56:00,0.302,0.072,235.800,1.200,0.000,0.000,0.0
40518,2/11/2007,01:15:00,0.308,0.102,239.950,1.400,0.000,0.000,0.0
40519,16/1/2010,19:07:00,1.352,0.404,238.090,6.000,0.000,0.000,1.0
40520,23/3/2008,12:29:00,1.342,0.060,240.960,5.600,0.000,0.000,18.0
40521,13/7/2008,07:36:00,5.384,0.166,236.200,22.800,0.000,36.000,1.0
40522,11/1/2007,03:37:00,1.388,0.150,242.080,5.600,0.000,0.000,17.0
40523,7/2/2010,03:54:00,0.312,0.050,245.400,1.200,0.000,0.000,0.0
40524,31/1/2009,04:57:00,0.298,0.072,245.380,1.200,0.000,2.000,0.0
40525,3/7/2008,06:48:00,2.178,0.194,237.940,9.400,0.000,0.000,18.0
40526,31/10/2007,05:29:00,0.372,0.212,241.880,1.800,0.000,1.000,0.0
40527,26/2/2007,17:05:00,0.220,0.000,243.140,0.800,0.000,0.000,0.0
40528,30/8/2007,21:45:00,1.418,0.164,239.630,6.000,1.000,0.000,0.0
40529,27/1/2008,07:04:00,0.228,0.000,243.360,1.000,0.000,0.000,0.0
40530,6/1/2010,18:18:00,0.612,0.000,244.990,2.400,0.000,0.000,1.0
40531,6/8/2009,20:25:00,0.324,0.254,240.150,1.600,0.000,2.000,0.0
40532,29/6/2010,22:53:00,1.000,0.364,239.900,4.400,0.000,1.000,0.0
40533,21/1/2009,00:09:00,0.358,0.086,243.830,1.600,0.000,0.000,0.0
40534,29/1/2008,22:43:00,2.726,0.074,241.950,11.200,0.000,0.000,0.0
40535,5/7/2007,00:21:00,0.386,0.388,243.070,2.200,0.000,1.000,0.0
40536,9/8/2009,02:35:00,0.138,0.000,242.570,0.600,0.000,0.000,1.0
40537,17/5/2010,00:58:00,0.444,0.218,244.180,2.000,0.000,0.000,1.0
40538,4/7/2008,23:54:00,1.438,0.058,241.540,6.000,0.000,0.000,18.0
40539,15/1/2010,12:27:00,1.572,0.064,242.920,6.400,0.000,0.000,19.0
40540,16/2/2010,08:29:00,1.718,0.060,244.250,7.000,2.000,0.000,19.0
40541,28/5/2009,11:32:00,1.164,0.058,227.430,5.000,0.000,0.000,16.0
40542,12/6/2010,06:42:00,0.564,0.254,243.490,2.600,0.000,0.000,0.0
40543,8/5/2007,00:49:00,1.664,0.134,235.190,7.200,0.000,0.000,0.0
40544,10/12/2008,22:41:00,0.434,0.148,246.700,1.800,0.000,1.000,0.0
40545,6/11/2010,01:09:00,0.376,0.096,242.33,1.6,0.0,0.0,1.0
40546,30/5/2008,17:07:00,0.484,0.204,240.320,2.400,0.000,2.000,0.0
40547,30/6/2007,21:22:00,1.644,0.300,239.810,7.000,0.000,1.000,18.0
40548,1/3/2008,23:18:00,1.742,0.082,240.660,7.200,0.000,0.000,18.0
40549,4/12/2009,10:22:00,2.048,0.462,240.030,8.800,0.000,2.000,18.0
40550,15/1/2009,14:20:00,0.294,0.080,244.740,1.200,0.000,2.000,0.0
40551,25/9/2010,12:15:00,?,?,?,?,?,?,
40552,30/12/2006,01:04:00,0.378,0.258,240.550,1.800,0.000,0.000,0.0
40553,10/7/2010,23:00:00,0.428,0.202,242.200,2.000,0.000,2.000,0.0
40554,4/4/2007,23:57:00,0.278,0.000,243.040,1.200,0.000,0.000,0.0
40555,9/11/2007,18:37:00,2.796,0.078,235.980,11.800,0.000,0.000,17.0
40556,30/6/2007,12:53:00,0.330,0.218,238.390,1.600,0.000,2.000,0.0
40557,2/11/2010,06:49:00,0.348,0.132,252.17,1.4,0.0,1.0,1.0
40558,19/5/2010,23:37:00,2.156,0.302,241.930,9.000,0.000,1.000,29.0
40559,26/7/2009,08:53:00,0.216,0.114,242.990,1.000,0.000,0.000,1.0
40560,9/3/2008,11:20:00,0.408,0.104,239.110,1.800,0.000,0.000,0.0
40561,18/9/2008,03:45:00,0.254,0.132,241.530,1.200,0.000,0.000,0.0
40562,8/12/2009,23:10:00,0.328,0.120,247.060,1.400,0.000,0.000,1.0
40563,19/5/2008,19:51:00,0.390,0.000,242.010,2.000,0.000,0.000,1.0
40564,24/12/2009,16:00:00,7.034,0.112,243.590,29.000,0.000,70.000,19.0
40565,5/1/2009,01:55:00,0.362,0.048,246.690,1.600,0.000,0.000,0.0
40566,15/5/2009,22:49:00,1.390,0.270,244.440,5.800,0.000,1.000,0.0
40567,28/4/2009,19:09:00,1.708,0.584,241.060,8.200,0.000,1.000,1.0
40568,29/12/2008,21:48:00,0.276,0.058,242.370,1.200,0.000,0.000,0.0
40569,9/3/2009,03:06:00,0.344,0.110,243.550,1.600,0.000,2.000,0.0
40570,14/3/2008,01:53:00,0.412,0.196,241.230,1.800,0.000,2.000,0.0
40571,26/4/2009,16:37:00,6.552,0.242,237.140,27.800,37.000,66.000,1.0
40572,14/8/2007,22:57:00,2.598,0.178,238.470,10.800,0.000,3.000,0.0
40573,6/8/2010,16:34:00,0.156,0.000,240.800,0.600,0.000,0.000,0.0
40574,18/10/2007,16:55:00,0.326,0.080,240.920,1.400,0.000,1.000,0.0
40575,20/10/2007,02:48:00,0.226,0.000,244.140,1.000,0.000,0.000,0.0
40576,11/8/2008,12:13:00,0.078,0.000,238.410,0.200,0.000,0.000,1.0
40577,21/8/2010,23:02:00,?,?,?,?,?,?,
40578,12/8/2010,22:19:00,0.158,0.000,240.620,0.600,0.000,0.000,0.0
40579,17/7/2009,09:57:00,1.290,0.090,240.530,5.200,0.000,2.000,19.0
40580,25/8/2009,00:55:00,0.398,0.298,242.570,2.000,0.000,1.000,0.0
40581,14/6/2007,12:39:00,0.278,0.224,238.950,1.400,0.000,0.000,0.0
40582,24/12/2007,23:39:00,0.394,0.000,241.880,1.800,0.000,0.000,0.0
40583,24/6/2007,21:53:00,0.396,0.114,243.140,2.000,0.000,1.000,0.0
40584,15/5/2008,01:35:00,0.244,0.118,239.870,1.000,0.000,2.000,0.0
40585,27/6/2010,01:24:00,0.230,0.080,239.180,1.000,0.000,0.000,1.0
40586,16/1/2010,22:07:00,1.186,0.206,237.880,5.000,0.000,0.000,0.0
40587,11/5/2008,21:28:00,0.844,0.000,240.380,3.600,0.000,0.000,1.0
40588,14/7/2009,10:05:00,0.368,0.246,241.710,2.000,0.000,1.000,2.0
40589,1/12/2009,23:21:00,0.390,0.128,244.660,1.600,0.000,0.000,1.0
40590,9/9/2007,10:47:00,0.354,0.154,240.660,1.600,0.000,1.000,0.0
40591,23/1/2008,02:21:00,0.454,0.106,243.080,2.000,0.000,0.000,0.0
40592,15/4/2007,15:38:00,2.820,0.394,235.940,12.000,0.000,1.000,17.0
40593,17/1/2008,10:10:00,1.362,0.080,239.570,5.600,0.000,0.000,18.0
40594,26/8/2008,22:55:00,0.084,0.000,243.530,0.200,0.000,0.000,1.0
40595,5/5/2007,06:01:00,0.114,0.000,236.110,0.600,0.000,0.000,0.0
40596,9/7/2008,11:30:00,0.978,0.324,237.330,4.200,0.000,0.000,12.0
40597,21/2/2008,22:52:00,1.704,0.000,243.700,7.000,0.000,0.000,0.0
40598,16/4/2007,13:56:00,0.282,0.156,241.340,1.400,0.000,2.000,0.0
40599,3/1/2009,06:37:00,0.220,0.000,246.820,0.800,0.000,0.000,0.0
40600,5/6/2009,00:17:00,0.364,0.080,242.990,1.600,0.000,2.000,0.0
40601,26/8/2007,04:58:00,0.114,0.000,241.850,0.400,0.000,0.000,0.0
40602,3/12/2007,06:34:00,1.732,0.100,242.420,7.200,0.000,0.000,18.0
40603,9/10/2007,14:36:00,0.648,0.072,237.420,2.600,0.000,0.000,0.0
40604,14/7/2010,18:59:00,0.706,0.104,241.700,3.000,0.000,1.000,1.0
40605,20/8/2010,11:44:00,?,?,?,?,?,?,
40606,24/2/2009,05:34:00,0.228,0.000,244.350,1.000,0.000,0.000,0.0
40607,25/12/2008,14:29:00,0.324,0.076,245.090,1.400,0.000,2.000,0.0
40608,14/3/2007,16:55:00,0.332,0.136,244.930,1.400,0.000,0.000,0.0
40609,31/1/2008,02:19:00,0.328,0.000,243.760,1.600,0.000,0.000,0.0
40610,7/7/2009,23:18:00,0.540,0.162,245.390,2.400,0.000,0.000,1.0
40611,30/3/2008,19:29:00,0.716,0.000,241.880,3.000,0.000,0.000,0.0
40612,29/1/2009,03:51:00,0.224,0.060,247.450,1.000,0.000,0.000,0.0
40613,8/6/2010,12:47:00,1.420,0.188,240.770,5.800,0.000,0.000,19.0
40614,21/7/2010,17:26:00,0.156,0.000,241.240,0.600,0.000,0.000,1.0
40615,31/5/2007,08:50:00,0.380,0.172,235.610,1.800,0.000,0.000,0.0
40616,2/8/2010,14:10:00,0.258,0.124,241.970,1.200,0.000,0.000,1.0
40617,28/1/2010,18:24:00,1.908,0.104,241.330,7.800,0.000,0.000,1.0
40618,10/7/2009,02:33:00,0.142,0.000,240.750,0.600,0.000,0.000,1.0
40619,7/8/2009,22:54:00,0.242,0.130,240.480,1.000,0.000,0.000,0.0
40620,3/7/2009,06:16:00,0.310,0.246,243.350,1.600,0.000,1.000,0.0
40621,19/11/2010,08:00:00,2.152,0.176,240.61,8.8,0.0,1.0,17.0
40622,15/4/2008,17:32:00,0.268,0.000,242.500,1.000,0.000,0.000,1.0
40623,23/4/2010,05:00:00,0.308,0.078,240.660,1.200,0.000,1.000,0.0
40624,15/1/2009,13:00:00,1.288,0.060,242.270,5.200,0.000,0.000,18.0
40625,4/8/2008,00:20:00,0.140,0.000,239.840,0.600,0.000,0.000,1.0
40626,16/3/2007,11:31:00,0.320,0.110,240.490,1.400,0.000,0.000,0.0
40627,23/12/2008,05:14:00,0.290,0.000,243.570,1.400,0.000,0.000,0.0
40628,19/10/2010,00:11:00,1.346,0.078,240.930,5.600,0.000,0.000,18.0
40629,25/9/2007,17:12:00,0.690,0.080,239.000,2.800,0.000,2.000,0.0
40630,7/2/2010,11:20:00,0.276,0.050,242.960,1.200,0.000,0.000,1.0
40631,8/7/2010,12:33:00,0.240,0.068,241.570,1.000,0.000,0.000,1.0
40632,12/9/2010,06:33:00,0.280,0.144,242.280,1.200,0.000,0.000,1.0
40633,7/9/2008,03:39:00,0.238,0.092,241.400,1.000,0.000,0.000,1.0
40634,17/2/2010,04:47:00,0.346,0.060,246.810,1.400,0.000,0.000,1.0
40635,25/10/2009,12:58:00,3.118,0.352,238.320,13.200,0.000,24.000,18.0
40636,6/1/2007,08:09:00,0.238,0.000,240.620,1.000,0.000,0.000,0.0
40637,19/1/2007,02:03:00,0.342,0.152,243.160,1.600,0.000,0.000,0.0
40638,12/10/2008,05:38:00,0.346,0.094,240.650,1.400,0.000,0.000,1.0
40639,22/3/2009,13:17:00,1.514,0.000,239.970,6.200,1.000,0.000,17.0
40640,28/12/2008,16:06:00,1.332,0.046,245.810,5.400,0.000,0.000,19.0
40641,24/9/2009,21:04:00,2.766,0.360,241.790,11.400,1.000,1.000,19.0
40642,27/7/2008,12:58:00,1.306,0.386,237.810,6.800,0.000,0.000,0.0
40643,23/4/2007,13:25:00,0.142,0.000,236.930,0.600,0.000,0.000,0.0
40644,10/6/2010,07:09:00,0.608,0.158,240.650,2.600,0.000,0.000,1.0
40645,2/2/2008,17:03:00,1.916,0.576,237.870,8.400,2.000,1.000,17.0
40646,17/4/2007,10:06:00,1.328,0.092,239.780,5.400,0.000,0.000,17.0
40647,14/10/2008,03:24:00,0.344,0.108,242.120,1.400,0.000,0.000,1.0
40648,25/10/2007,17:49:00,0.240,0.000,243.070,1.000,0.000,0.000,0.0
40649,14/2/2007,12:56:00,4.576,0.328,238.720,19.200,39.000,0.000,18.0
40650,17/12/2009,14:15:00,1.572,0.238,249.600,6.200,0.000,0.000,20.0
40651,10/6/2007,03:11:00,0.380,0.342,240.640,2.000,0.000,1.000,0.0
40652,10/4/2008,05:43:00,0.252,0.000,241.010,1.000,0.000,0.000,0.0
40653,7/10/2010,02:10:00,1.030,0.296,242.360,4.400,0.000,0.000,12.0
40654,14/1/2007,14:41:00,1.502,0.114,241.440,6.200,0.000,0.000,17.0
40655,19/1/2008,15:40:00,0.404,0.224,240.340,1.800,0.000,1.000,0.0
40656,3/1/2010,21:52:00,3.518,0.392,240.330,14.600,38.000,2.000,0.0
40657,9/11/2008,07:32:00,0.512,0.000,240.170,2.200,0.000,0.000,0.0
40658,7/6/2008,03:14:00,0.586,0.136,240.170,2.400,0.000,2.000,1.0
40659,27/5/2007,12:33:00,1.886,0.202,231.040,8.200,0.000,1.000,16.0
40660,28/8/2008,11:32:00,0.082,0.000,242.260,0.200,0.000,0.000,1.0
40661,1/9/2010,09:44:00,0.368,0.066,244.910,1.600,0.000,0.000,1.0
40662,9/1/2007,04:43:00,0.212,0.000,240.800,1.000,0.000,0.000,0.0
40663,28/5/2009,00:04:00,0.414,0.000,233.760,1.800,0.000,0.000,0.0
40664,28/2/2008,15:40:00,0.290,0.102,242.940,1.200,0.000,2.000,0.0
40665,6/7/2009,02:30:00,0.814,0.156,242.410,3.400,0.000,0.000,11.0
40666,11/5/2009,00:18:00,0.262,0.000,241.040,1.000,0.000,0.000,1.0
40667,7/11/2010,05:59:00,0.278,0.0,245.25,1.2,0.0,0.0,0.0
40668,20/11/2009,22:07:00,2.342,0.204,238.630,9.800,0.000,0.000,19.0
40669,2/5/2009,21:54:00,2.294,0.318,239.940,9.600,0.000,2.000,1.0
40670,25/5/2010,23:02:00,0.176,0.000,242.350,0.800,0.000,0.000,0.0
40671,18/12/2007,15:38:00,1.972,0.112,249.380,8.000,0.000,0.000,19.0
40672,6/2/2010,12:59:00,1.660,0.242,242.020,6.800,0.000,0.000,19.0
40673,2/1/2007,05:01:00,1.452,0.000,241.890,6.000,0.000,0.000,17.0
40674,22/8/2008,16:57:00,0.082,0.000,243.540,0.200,0.000,0.000,1.0
40675,22/8/2010,04:07:00,?,?,?,?,?,?,
40676,17/3/2007,11:37:00,1.366,0.082,236.060,5.800,0.000,0.000,17.0
40677,20/1/2009,09:36:00,1.414,0.078,243.420,5.800,0.000,0.000,19.0
40678,1/11/2009,06:17:00,1.308,0.000,242.720,5.400,0.000,0.000,19.0
40679,17/9/2010,19:08:00,4.484,0.272,236.580,19.200,6.000,50.000,14.0
40680,23/3/2010,11:39:00,1.374,0.082,240.280,5.600,0.000,0.000,18.0
40681,18/6/2009,17:47:00,0.262,0.000,242.280,1.000,0.000,0.000,1.0
40682,20/9/2009,05:31:00,0.968,0.280,241.890,4.200,0.000,0.000,13.0
40683,10/4/2009,22:50:00,1.720,0.168,245.110,7.000,0.000,0.000,19.0
40684,22/2/2010,07:55:00,1.480,0.098,239.050,6.200,2.000,0.000,18.0
40685,13/6/2010,15:19:00,0.466,0.204,242.900,2.200,0.000,0.000,0.0
40686,28/3/2008,23:10:00,0.392,0.100,246.940,1.600,0.000,0.000,0.0
40687,28/6/2008,22:36:00,0.714,0.208,240.430,3.400,0.000,0.000,1.0
40688,13/10/2008,09:54:00,1.530,0.260,241.340,6.400,0.000,1.000,19.0
40689,25/7/2007,04:31:00,0.224,0.092,236.550,1.000,0.000,0.000,0.0
40690,19/10/2008,19:52:00,2.310,0.100,232.340,9.800,0.000,0.000,17.0
40691,7/6/2009,19:27:00,0.416,0.100,241.600,1.800,0.000,2.000,1.0
40692,14/6/2010,04:47:00,0.826,0.188,242.530,3.400,0.000,0.000,11.0
40693,11/3/2009,20:32:00,0.608,0.000,241.910,2.600,0.000,0.000,0.0
40694,12/12/2009,12:52:00,0.490,0.228,244.190,2.200,0.000,2.000,0.0
40695,26/12/2007,09:28:00,2.476,0.062,239.230,10.400,0.000,0.000,0.0
40696,16/3/2010,06:03:00,2.264,0.160,239.780,9.800,0.000,0.000,1.0
40697,23/8/2010,19:11:00,0.440,0.338,243.010,2.200,0.000,2.000,1.0
40698,6/9/2009,15:10:00,0.314,0.120,244.190,1.400,0.000,0.000,1.0
40699,27/12/2009,14:03:00,1.790,0.118,243.920,7.400,0.000,0.000,19.0
40700,13/4/2007,18:49:00,0.214,0.000,239.540,0.800,0.000,0.000,0.0
40701,29/7/2009,20:05:00,0.214,0.092,240.620,1.000,0.000,0.000,0.0
40702,10/6/2007,06:04:00,0.120,0.000,241.860,0.600,0.000,0.000,0.0
40703,10/10/2010,07:31:00,0.338,0.052,238.920,1.400,0.000,0.000,0.0
40704,25/5/2007,21:19:00,4.724,0.322,227.500,20.800,41.000,0.000,16.0
40705,7/7/2007,00:57:00,2.472,0.322,240.930,10.200,0.000,19.000,18.0
40706,21/7/2010,18:11:00,0.230,0.062,243.470,1.200,0.000,0.000,1.0
40707,4/4/2008,01:48:00,1.396,0.078,242.510,5.600,0.000,0.000,18.0
40708,7/7/2008,14:59:00,0.808,0.080,237.600,3.400,0.000,0.000,1.0
40709,19/7/2008,03:41:00,0.256,0.118,239.930,1.200,0.000,0.000,1.0
40710,19/1/2010,04:48:00,0.346,0.140,246.520,1.400,0.000,0.000,1.0
40711,18/3/2010,22:59:00,0.872,0.126,242.500,3.600,0.000,0.000,1.0
40712,2/7/2010,05:19:00,0.290,0.094,241.690,1.200,0.000,0.000,1.0
40713,21/12/2006,05:38:00,0.314,0.104,241.860,1.400,0.000,0.000,0.0
40714,31/12/2006,06:13:00,1.892,0.260,244.140,8.800,0.000,0.000,0.0
40715,10/7/2008,14:42:00,0.242,0.142,240.060,1.200,0.000,0.000,1.0
40716,13/10/2009,22:43:00,0.420,0.206,242.350,1.800,0.000,1.000,1.0
40717,12/12/2009,21:36:00,0.934,0.080,245.410,3.800,0.000,0.000,1.0
40718,27/9/2008,09:31:00,1.276,0.000,239.340,5.200,1.000,0.000,18.0
40719,12/5/2008,11:46:00,3.128,0.258,237.130,14.000,20.000,2.000,18.0
40720,22/11/2007,04:27:00,0.226,0.000,245.500,1.000,0.000,0.000,0.0
40721,12/10/2007,03:50:00,0.332,0.058,242.790,1.400,0.000,0.000,0.0
40722,25/1/2009,21:18:00,1.242,0.052,242.980,5.000,0.000,0.000,0.0
40723,23/12/2009,13:01:00,0.286,0.102,247.840,1.200,0.000,1.000,0.0
40724,22/12/2009,09:06:00,2.320,0.224,244.490,9.400,0.000,0.000,18.0
40725,10/2/2009,07:48:00,2.724,0.000,239.820,11.400,0.000,0.000,18.0
40726,4/11/2007,10:27:00,0.308,0.114,242.960,1.400,0.000,0.000,0.0
40727,1/2/2008,15:04:00,1.630,0.100,243.590,6.600,0.000,0.000,18.0
40728,27/11/2009,13:10:00,1.662,0.082,240.920,6.800,0.000,0.000,18.0
40729,5/2/2009,20:11:00,2.690,0.124,239.940,11.200,0.000,0.000,18.0
40730,12/6/2010,12:56:00,1.662,0.278,240.860,7.000,0.000,0.000,19.0
40731,6/5/2007,15:34:00,2.434,0.084,234.550,10.400,36.000,1.000,0.0
40732,4/9/2010,12:02:00,0.918,0.210,242.010,4.200,0.000,2.000,0.0
40733,10/5/2010,14:44:00,0.388,0.104,242.100,1.600,0.000,0.000,1.0
40734,31/10/2009,08:19:00,0.226,0.000,241.190,0.800,0.000,0.000,1.0
40735,14/8/2009,23:03:00,0.294,0.242,242.170,1.600,0.000,1.000,1.0
40736,26/12/2006,11:54:00,2.362,0.078,238.350,10.000,0.000,0.000,17.0
40737,8/9/2009,15:23:00,0.316,0.252,243.430,1.600,0.000,1.000,1.0
